id	ul	term	pref	replacement
http://data.loterre.fr/ark:/67375/p66-rltgghm0-3.7	telescoping errors	telescoping error	telescoping effect	telescoping_effect
http://data.loterre.fr/ark:/67375/p66-rn8dcdb0-2.3	phonological similarity effects	phonological similarity effect	phonological similarity effect	phonological_similarity_effect
http://data.loterre.fr/ark:/67375/p66-rn8dcdb0-2.4	acoustic confusion effects	acoustic confusion effect	phonological similarity effect	phonological_similarity_effect
http://data.loterre.fr/ark:/67375/p66-rn8dcdb0-2.5	phonemic similarity effects	phonemic similarity effect	phonological similarity effect	phonological_similarity_effect
http://data.loterre.fr/ark:/67375/p66-rs4n9vcc-m.1	zeigarnik effects	zeigarnik effect	zeigarnik effect	zeigarnik_effect
http://data.loterre.fr/ark:/67375/p66-rs9qjczq-p.1	imagination facilitation effects	imagination facilitation effect	imagination facilitation effect	imagination_facilitation_effect
http://data.loterre.fr/ark:/67375/p66-rzvnz5s8-j.1	developmental reversals	developmental reversal	developmental reversal	developmental_reversal
http://data.loterre.fr/ark:/67375/p66-s0tlbk5l-q.1	modality effects in false memories	modality effect in false memories	modality effect in false memories	modality_effect_in_false_memories
http://data.loterre.fr/ark:/67375/p66-s21swmtw-k.1	motor consolidation effects	motor consolidation effect	motor consolidation effect	motor_consolidation_effect
http://data.loterre.fr/ark:/67375/p66-s3bkskpr-p.1	observation inflation effects	observation inflation effect	observation inflation effect	observation_inflation_effect
http://data.loterre.fr/ark:/67375/p66-sbbzlb70-z.2	picture superiority effects	picture superiority effect	picture superiority effect	picture_superiority_effect
http://data.loterre.fr/ark:/67375/p66-sbbzlb70-z.3	pictorial superiority effects	pictorial superiority effect	picture superiority effect	picture_superiority_effect
http://data.loterre.fr/ark:/67375/p66-sglq7p96-j.2	verbal overshadowing effects	verbal overshadowing effect	verbal overshadowing effect	verbal_overshadowing_effect
http://data.loterre.fr/ark:/67375/p66-sglq7p96-j.3	voes	voe	verbal overshadowing effect	verbal_overshadowing_effect
http://data.loterre.fr/ark:/67375/p66-shfzb6k6-d.2	forced confabulation effects	forced confabulation effect	forced confabulation effect	forced_confabulation_effect
http://data.loterre.fr/ark:/67375/p66-shfzb6k6-d.3	forced fabrication effects	forced fabrication effect	forced confabulation effect	forced_confabulation_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.7	illusory truth effects	illusory truth effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.8	illusory truths	illusory truth	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.9	reiteration effects	reiteration effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.10	repetition truth effects	repetition truth effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.11	truth effects	truth effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.12	truths-by-repetition-effect	truth-by-repetition-effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-slb5mt9s-b.13	validity effects	validity effect	illusory truth effect	illusory_truth_effect
http://data.loterre.fr/ark:/67375/p66-snd7vpgk-l.1	letter-frequency effects	letter-frequency effect	letter-frequency effect	letter_frequency_effect
http://data.loterre.fr/ark:/67375/p66-snps20vk-c.1	memory biases	memory bias	memory bias	memory_bias
http://data.loterre.fr/ark:/67375/p66-stbpvnz5-p.1	asymmetry effects	asymmetry effect	asymmetry effect	asymmetry_effect
http://data.loterre.fr/ark:/67375/p66-sthj2469-1.0	upheaval bump	upheaval bump	upheaval bump	upheaval_bump
http://data.loterre.fr/ark:/67375/p66-t1kb34sc-r.1	self-choice effects	self-choice effect	self-choice effect	self_choice_effect
http://data.loterre.fr/ark:/67375/p66-t2m92n8v-6.1	pretesting effects	pretesting effect	pretesting effect	pretesting_effect
http://data.loterre.fr/ark:/67375/p66-t4f643zn-k.1	recognition failures	recognition failure	recognition failure	recognition_failure
http://data.loterre.fr/ark:/67375/p66-t6mbb7w8-z.3	releases from proactive interference	release from proactive interference	release from proactive interference	release_from_proactive_interference
http://data.loterre.fr/ark:/67375/p66-t6mbb7w8-z.4	releases from pi	release from pi	release from proactive interference	release_from_proactive_interference
http://data.loterre.fr/ark:/67375/p66-t6mbb7w8-z.5	releases from proactive inhibition	release from proactive inhibition	release from proactive interference	release_from_proactive_interference
http://data.loterre.fr/ark:/67375/p66-t7fc6mf2-f.3	positivity biases	positivity bias	positivity bias	positivity_bias
http://data.loterre.fr/ark:/67375/p66-t7fc6mf2-f.4	positivity effects	positivity effect	positivity bias	positivity_bias
http://data.loterre.fr/ark:/67375/p66-t7fc6mf2-f.5	positivity memory biases	positivity memory bias	positivity bias	positivity_bias
http://data.loterre.fr/ark:/67375/p66-t7pnwkz6-b.1	pseudoword effects	pseudoword effect	pseudoword effect	pseudoword_effect
http://data.loterre.fr/ark:/67375/p66-tcjtkp1m-t.1	mnemonic time-travel effects	mnemonic time-travel effect	mnemonic time-travel effect	mnemonic_time_travel_effect
http://data.loterre.fr/ark:/67375/p66-tlz79hm8-x.1	distributed practice effects	distributed practice effect	distributed practice effect	distributed_practice_effect
http://data.loterre.fr/ark:/67375/p66-tm823l3j-7.1	anti-reminiscence bumps ​	anti-reminiscence bump ​	anti-reminiscence bump ​	anti_reminiscence_bump_​
http://data.loterre.fr/ark:/67375/p66-tppnzqfx-q.3	negativity biases	negativity bias	negativity bias	negativity_bias
http://data.loterre.fr/ark:/67375/p66-tppnzqfx-q.4	negative memory biases	negative memory bias	negativity bias	negativity_bias
http://data.loterre.fr/ark:/67375/p66-tppnzqfx-q.5	negativity effects	negativity effect	negativity bias	negativity_bias
http://data.loterre.fr/ark:/67375/p66-tr8xdz82-3.1	lag-recency effects	lag-recency effect	lag-recency effect	lag_recency_effect
http://data.loterre.fr/ark:/67375/p66-tw7snwz8-5.1	encoding/retrieval flips	encoding/retrieval flip	encoding/retrieval flip	encoding_retrieval_flip
http://data.loterre.fr/ark:/67375/p66-v1nlv6tl-h.0	memory penumbra	memory penumbra	memory penumbra	memory_penumbra
http://data.loterre.fr/ark:/67375/p66-v49kn4ht-l.1	collaborative inhibitions	collaborative inhibition	collaborative inhibition	collaborative_inhibition
http://data.loterre.fr/ark:/67375/p66-v6j7tg8r-r.1	list-strength effects	list-strength effect	list-strength effect	list_strength_effect
http://data.loterre.fr/ark:/67375/p66-v6nv3j15-0.3	reminiscence bumps	reminiscence bump	reminiscence bump	reminiscence_bump
http://data.loterre.fr/ark:/67375/p66-v6nv3j15-0.4	autobiographical memory bumps	autobiographical memory bump	reminiscence bump	reminiscence_bump
http://data.loterre.fr/ark:/67375/p66-v6nv3j15-0.5	reminiscence bump effects	reminiscence bump effect	reminiscence bump	reminiscence_bump
http://data.loterre.fr/ark:/67375/p66-v7bbhcv5-r.2	own-group biases	own-group bias	own-group bias	own_group_bias
http://data.loterre.fr/ark:/67375/p66-v7bbhcv5-r.3	ogbs	ogb	own-group bias	own_group_bias
http://data.loterre.fr/ark:/67375/p66-vf8tcgq2-5.3	déjà entendus	déjà entendu	déjà entendu	déjà_entendu
http://data.loterre.fr/ark:/67375/p66-vf8tcgq2-5.4	déjà entendu experiences	déjà entendu experience	déjà entendu	déjà_entendu
http://data.loterre.fr/ark:/67375/p66-vf8tcgq2-5.5	déjà entendu sensations	déjà entendu sensation	déjà entendu	déjà_entendu
http://data.loterre.fr/ark:/67375/p66-vhx0x62n-b.1	zombie effects	zombie effect	zombie effect	zombie_effect
http://data.loterre.fr/ark:/67375/p66-vpxz357c-0.1	semantic satiations	semantic satiation	semantic satiation	semantic_satiation
http://data.loterre.fr/ark:/67375/p66-w1gdt3wh-1.1	serial position effects	serial position effect	serial position effect	serial_position_effect
http://data.loterre.fr/ark:/67375/p66-w2jhc3ns-4.1	memory amplification effects	memory amplification effect	memory amplification effect	memory_amplification_effect
http://data.loterre.fr/ark:/67375/p66-w4k5g2gj-s.1	onset repulsion effects	onset repulsion effect	onset repulsion effect	onset_repulsion_effect
http://data.loterre.fr/ark:/67375/p66-w4xl77mt-1.3	self-enhancement biases	self-enhancement bias	self-enhancement bias	self_enhancement_bias
http://data.loterre.fr/ark:/67375/p66-w4xl77mt-1.4	self-enhancement effects	self-enhancement effect	self-enhancement bias	self_enhancement_bias
http://data.loterre.fr/ark:/67375/p66-w4xl77mt-1.5	self-enhancement memory biases	self-enhancement memory bias	self-enhancement bias	self_enhancement_bias
http://data.loterre.fr/ark:/67375/p66-w6b74bsg-7.2	priming effects	priming effect	priming effect	priming_effect
http://data.loterre.fr/ark:/67375/p66-w6b74bsg-7.3	primings	priming	priming effect	priming_effect
http://data.loterre.fr/ark:/67375/p66-w7bzp5kc-m.1	reminiscences (retesting)	reminiscence (retesting)	reminiscence (retesting)	reminiscence_(retesting)
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.10	drm memory illusions	drm memory illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.11	drm effects	drm effect	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.12	drm errors	drm error	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.13	drm false memory effects	drm false memory effect	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.14	drm false memory illusions	drm false memory illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.15	drm illusions	drm illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.16	deese-roediger-mcdermott false memories	deese-roediger-mcdermott false memory	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.17	deese-roediger-mcdermott illusions	deese-roediger-mcdermott illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.18	deese-roediger-mcdermott memory illusions	deese-roediger-mcdermott memory illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-w96gw5qp-6.19	prototype-familiarity illusions	prototype-familiarity illusion	drm memory illusion	drm_memory_illusion
http://data.loterre.fr/ark:/67375/p66-wcn098nl-6.2	cognitive triage effects	cognitive triage effect	cognitive triage effect	cognitive_triage_effect
http://data.loterre.fr/ark:/67375/p66-wcn098nl-6.3	cognitive triages	cognitive triage	cognitive triage effect	cognitive_triage_effect
http://data.loterre.fr/ark:/67375/p66-wfpncw87-h.1	spontaneous recoveries (memory)	spontaneous recovery (memory)	spontaneous recovery (memory)	spontaneous_recovery_(memory)
http://data.loterre.fr/ark:/67375/p66-wgl3msg0-8.1	temporal gradients of retroactive interference	temporal gradient of retroactive interference	temporal gradient of retroactive interference	temporal_gradient_of_retroactive_interference
http://data.loterre.fr/ark:/67375/p66-wglb64d4-m.1	composite face effects	composite face effect	composite face effect	composite_face_effect
http://data.loterre.fr/ark:/67375/p66-ws2v394n-q.1	permastore effects	permastore effect	permastore effect	permastore_effect
http://data.loterre.fr/ark:/67375/p66-wvhlfgbg-k.1	photo-taking impairment effects	photo-taking impairment effect	photo-taking impairment effect	photo_taking_impairment_effect
http://data.loterre.fr/ark:/67375/p66-x0vmpjwv-0.2	baker/baker paradoxes	baker/baker paradox	baker/baker paradox	baker_baker_paradox
http://data.loterre.fr/ark:/67375/p66-x0vmpjwv-0.3	baker/baker effects	baker/baker effect	baker/baker paradox	baker_baker_paradox
http://data.loterre.fr/ark:/67375/p66-x5ggq92x-x.2	retrieval-enhanced suggestibilities	retrieval-enhanced suggestibility	retrieval-enhanced suggestibility	retrieval_enhanced_suggestibility
http://data.loterre.fr/ark:/67375/p66-x5ggq92x-x.3	reversed testing effets	reversed testing effet	retrieval-enhanced suggestibility	retrieval_enhanced_suggestibility
http://data.loterre.fr/ark:/67375/p66-xcp4rwpx-w.2	choice-supportive memories	choice-supportive memory	choice-supportive memory	choice_supportive_memory
http://data.loterre.fr/ark:/67375/p66-xcp4rwpx-w.3	choice-supportive misrememberings	choice-supportive misremembering	choice-supportive memory	choice_supportive_memory
http://data.loterre.fr/ark:/67375/p66-xdt8fjwp-k.2	mirror effects	mirror effect	mirror effect	mirror_effect
http://data.loterre.fr/ark:/67375/p66-xdt8fjwp-k.3	word frequency mirror effects	word frequency mirror effect	mirror effect	mirror_effect
http://data.loterre.fr/ark:/67375/p66-xjzwk5mv-p.1	test expectancy effects	test expectancy effect	test expectancy effect	test_expectancy_effect
http://data.loterre.fr/ark:/67375/p66-xk66ncj2-8.2	word-frequency effects	word-frequency effect	word-frequency effect	word_frequency_effect
http://data.loterre.fr/ark:/67375/p66-xk66ncj2-8.3	word frequency paradoxes	word frequency paradox	word-frequency effect	word_frequency_effect
http://data.loterre.fr/ark:/67375/p66-xmtslpkb-q.1	orthographic neighborhood effects	orthographic neighborhood effect	orthographic neighborhood effect	orthographic_neighborhood_effect
http://data.loterre.fr/ark:/67375/p66-xpbd1mg8-9.1	repetition suppressions	repetition suppression	repetition suppression	repetition_suppression
http://data.loterre.fr/ark:/67375/p66-xx10bqt0-s.3	jamais vus	jamais vu	jamais vu	jamais_vu
http://data.loterre.fr/ark:/67375/p66-xx10bqt0-s.4	jamais vu experiences	jamais vu experience	jamais vu	jamais_vu
http://data.loterre.fr/ark:/67375/p66-xx10bqt0-s.5	jamais vu sensations	jamais vu sensation	jamais vu	jamais_vu
http://data.loterre.fr/ark:/67375/p66-z1ng7zh0-c.1	pupil old/new effects	pupil old/new effect	pupil old/new effect	pupil_old_new_effect
http://data.loterre.fr/ark:/67375/p66-z4wgbk48-x.1	conjunction errors	conjunction error	conjunction error	conjunction_error
http://data.loterre.fr/ark:/67375/p66-z65l5pqd-m.1	category size effects	category size effect	category size effect	category_size_effect
http://data.loterre.fr/ark:/67375/p66-z672s9c8-t.1	complementarity effects	complementarity effect	complementarity effect	complementarity_effect
http://data.loterre.fr/ark:/67375/p66-z6dzpvmp-5.1	production deficiencies	production deficiency	production deficiency	production_deficiency
http://data.loterre.fr/ark:/67375/p66-zhqn9z5v-7.1	inverse modality effects	inverse modality effect	inverse modality effect	inverse_modality_effect
http://data.loterre.fr/ark:/67375/p66-znsskb5p-h.1	reverse interference effects	reverse interference effect	reverse interference effect	reverse_interference_effect
http://data.loterre.fr/ark:/67375/p66-zqj9zv3z-p.1	recognitions without identification	recognition without identification	recognition without identification	recognition_without_identification
http://data.loterre.fr/ark:/67375/p66-zrjlcr1v-3.1	transposition errors	transposition error	transposition error	transposition_error
http://data.loterre.fr/ark:/67375/p66-zsz6gl19-t.1	error-pruning effects	error-pruning effect	error-pruning effect	error_pruning_effect
http://data.loterre.fr/ark:/67375/p66-zwh2jfbc-2.1	mere exposure effects	mere exposure effect	mere exposure effect	mere_exposure_effect
http://data.loterre.fr/ark:/67375/p66-fw2kqbfz-4.1	foresight biases	foresight bias	foresight bias	foresight_bias
http://data.loterre.fr/ark:/67375/p66-g8nmqwbs-b.2	underconfidence-with-practice effects	underconfidence-with-practice effect	underconfidence-with-practice effect	underconfidence_with_practice_effect
http://data.loterre.fr/ark:/67375/p66-g8nmqwbs-b.3	uwps	uwp	underconfidence-with-practice effect	underconfidence_with_practice_effect
http://data.loterre.fr/ark:/67375/p66-jbprw023-4.2	hypercorrection effects	hypercorrection effect	hypercorrection effect	hypercorrection_effect
http://data.loterre.fr/ark:/67375/p66-jbprw023-4.3	hypercorrection phenomena	hypercorrection phenomenon	hypercorrection effect	hypercorrection_effect
http://data.loterre.fr/ark:/67375/p66-l3ptdptv-6.1	stability biases	stability bias	stability bias	stability_bias
http://data.loterre.fr/ark:/67375/p66-l7m13sp4-c.2	font size illusions	font size illusion	font size illusion	font_size_illusion
http://data.loterre.fr/ark:/67375/p66-l7m13sp4-c.3	font size effects	font size effect	font size illusion	font_size_illusion
http://data.loterre.fr/ark:/67375/p66-ngfltjhl-z.1	hard-easy effects	hard-easy effect	hard-easy effect	hard_easy_effect
http://data.loterre.fr/ark:/67375/p66-txj400l9-f.1	metacognitive biases	metacognitive bias	metacognitive bias	metacognitive_bias
http://data.loterre.fr/ark:/67375/p66-x3nq6zrj-h.1	metamemory expectancy illusions	metamemory expectancy illusion	metamemory expectancy illusion	metamemory_expectancy_illusion
http://data.loterre.fr/ark:/67375/p66-xk2p2kt7-h.2	delayed judgments of learning effect	delayed judgment of learning effect	delayed judgment of learning effect	delayed_judgment_of_learning_effect
http://data.loterre.fr/ark:/67375/p66-xk2p2kt7-h.3	delayed jol effects	delayed jol effect	delayed judgment of learning effect	delayed_judgment_of_learning_effect
http://data.loterre.fr/ark:/67375/p66-z7brccv6-6.1	remembered success effects	remembered success effect	remembered success effect	remembered_success_effect
http://data.loterre.fr/ark:/67375/p66-dp4rw8mw-0.4	escape conditioning	escape conditioning	escape conditioning	escape_conditioning
http://data.loterre.fr/ark:/67375/p66-dp4rw8mw-0.5	escapes	escape	escape conditioning	escape_conditioning
http://data.loterre.fr/ark:/67375/p66-dp4rw8mw-0.6	escape behaviors	escape behavior	escape conditioning	escape_conditioning
http://data.loterre.fr/ark:/67375/p66-dp4rw8mw-0.7	escape learnings	escape learning	escape conditioning	escape_conditioning
http://data.loterre.fr/ark:/67375/p66-dp4rw8mw-0.8	escape trainings	escape training	escape conditioning	escape_conditioning
http://data.loterre.fr/ark:/67375/p66-kzmbqxlm-8.2	latent inhibitions	latent inhibition	latent inhibition	latent_inhibition
http://data.loterre.fr/ark:/67375/p66-kzmbqxlm-8.3	conditioned stimulus preexposure effects ​	conditioned stimulus preexposure effect ​	latent inhibition	latent_inhibition
http://data.loterre.fr/ark:/67375/p66-n0900m0v-9.0	sensory preconditioning	sensory preconditioning	sensory preconditioning	sensory_preconditioning
http://data.loterre.fr/ark:/67375/p66-nds4mgvj-p.0	sensitization	sensitization	sensitization	sensitization
http://data.loterre.fr/ark:/67375/p66-nds4mgvj-p.1	behavioral sensitization	behavioral sensitization	sensitization	sensitization
http://data.loterre.fr/ark:/67375/p66-qsmg7khs-k.1	dishabituations	dishabituation	dishabituation	dishabituation
http://data.loterre.fr/ark:/67375/p66-rd88zh84-6.1	habituations	habituation	habituation	habituation
http://data.loterre.fr/ark:/67375/p66-x5jqlj89-8.1	spontaneous recoveries (conditioning)	spontaneous recovery (conditioning)	spontaneous recovery (conditioning)	spontaneous_recovery_(conditioning)
http://data.loterre.fr/ark:/67375/p66-xf298bvv-j.2	avoidance conditioning	avoidance conditioning	avoidance conditioning	avoidance_conditioning
http://data.loterre.fr/ark:/67375/p66-xf298bvv-j.3	avoidances	avoidance	avoidance conditioning	avoidance_conditioning
http://data.loterre.fr/ark:/67375/p66-xf298bvv-j.4	avoidances learning	avoidance learning	avoidance conditioning	avoidance_conditioning
http://data.loterre.fr/ark:/67375/p66-xf298bvv-j.5	avoidance training	avoidance training	avoidance conditioning	avoidance_conditioning
http://data.loterre.fr/ark:/67375/p66-xfvds1tb-p.1	stimulus generalizations	stimulus generalization	stimulus generalization	stimulus_generalization
http://data.loterre.fr/ark:/67375/p66-xxz15g8m-d.1	extinctions	extinction	extinction	extinction
http://data.loterre.fr/ark:/67375/p66-hn3ff41c-0.1	inattentional blindnesses	inattentional blindness	inattentional blindness	inattentional_blindness
http://data.loterre.fr/ark:/67375/p66-kj1lk8pp-2.1	change blindnesses	change blindness	change blindness	change_blindness
http://data.loterre.fr/ark:/67375/p66-m931g1n6-g.1	attentional blinks	attentional blink	attentional blink	attentional_blink
http://data.loterre.fr/ark:/67375/p66-d7r4dg0w-p.1	false confessions	false confession	false confession	false_confession
http://data.loterre.fr/ark:/67375/p66-f3d2prx3-j.1	false recognitions	false recognition	false recognition	false_recognition
http://data.loterre.fr/ark:/67375/p66-j9p6j5tj-s.2	misleading informations	misleading information	misleading information	misleading_information
http://data.loterre.fr/ark:/67375/p66-j9p6j5tj-s.3	misinformation	misinformation	misleading information	misleading_information
http://data.loterre.fr/ark:/67375/p66-j9p6j5tj-s.4	post-event informations	post-event information	misleading information	misleading_information
http://data.loterre.fr/ark:/67375/p66-j9p6j5tj-s.5	post-event misinformation	post-event misinformation	misleading information	misleading_information
http://data.loterre.fr/ark:/67375/p66-jmp5tz09-x.2	taxonomic relations	taxonomic relation	taxonomic relation	taxonomic_relation
http://data.loterre.fr/ark:/67375/p66-jmp5tz09-x.3	categorical relations	categorical relation	taxonomic relation	taxonomic_relation
http://data.loterre.fr/ark:/67375/p66-jmp5tz09-x.4	taxonomic semantics	taxonomic semantics	taxonomic relation	taxonomic_relation
http://data.loterre.fr/ark:/67375/p66-k7mfjhf0-c.1	system variables	system variable	system variable	system_variable
http://data.loterre.fr/ark:/67375/p66-ldpsd5bj-9.1	word frequencies	word frequency	word frequency	word_frequency
http://data.loterre.fr/ark:/67375/p66-lfwncphh-c.1	false recalls	false recall	false recall	false_recall
http://data.loterre.fr/ark:/67375/p66-m2tdkt00-p.1	reflector variables	reflector variable	reflector variable	reflector_variable
http://data.loterre.fr/ark:/67375/p66-msc3kqgd-f.1	thematic relations	thematic relation	thematic relation	thematic_relation
http://data.loterre.fr/ark:/67375/p66-msc3kqgd-f.2	thematic semantics	thematic semantics	thematic relation	thematic_relation
http://data.loterre.fr/ark:/67375/p66-n93w196p-4.3	testimonies	testimony	testimony	testimony
http://data.loterre.fr/ark:/67375/p66-n93w196p-4.4	witness memories	witness memory	testimony	testimony
http://data.loterre.fr/ark:/67375/p66-n93w196p-4.5	witness testimonies	witness testimony	testimony	testimony
http://data.loterre.fr/ark:/67375/p66-ppn0k9mn-h.4	response biases	response bias	response bias	response_bias
http://data.loterre.fr/ark:/67375/p66-ppn0k9mn-h.5	conservative criteria	conservative criterion	response bias	response_bias
http://data.loterre.fr/ark:/67375/p66-ppn0k9mn-h.6	liberal criteria	liberal criterion	response bias	response_bias
http://data.loterre.fr/ark:/67375/p66-ppn0k9mn-h.7	response criteria	response criterion	response bias	response_bias
http://data.loterre.fr/ark:/67375/p66-pz86x4b4-3.2	commission errors	commission error	commission error	commission_error
http://data.loterre.fr/ark:/67375/p66-pz86x4b4-3.3	errors of commission	error of commission	commission error	commission_error
http://data.loterre.fr/ark:/67375/p66-qxjx3zn8-1.1	word imageabilities	word imageability	word imageability	word_imageability
http://data.loterre.fr/ark:/67375/p66-r749gzlj-f.1	estimator variables	estimator variable	estimator variable	estimator_variable
http://data.loterre.fr/ark:/67375/p66-rfz3xshr-1.1	ages of acquisition	age of acquisition	age of acquisition	age_of_acquisition
http://data.loterre.fr/ark:/67375/p66-sq2mhwhn-q.1	associative strengths	associative strength	associative strength	associative_strength
http://data.loterre.fr/ark:/67375/p66-xf72xkl5-c.2	omission errors	omission error	omission error	omission_error
http://data.loterre.fr/ark:/67375/p66-xf72xkl5-c.3	errors of omission	error of omission	omission error	omission_error
http://data.loterre.fr/ark:/67375/p66-xrfjw2wc-1.1	false alarms	false alarm	false alarm	false_alarm
http://data.loterre.fr/ark:/67375/p66-gjz75tcv-p.1	production rules	production rule	production rule	production_rule
http://data.loterre.fr/ark:/67375/p66-kd7xv1jk-l.1	nodes	node	node	node
http://data.loterre.fr/ark:/67375/p66-zltcnnk4-h.1	propositions	proposition	proposition	proposition
http://data.loterre.fr/ark:/67375/p66-zfr36kvn-b.2	testable hypotheses	testable hypothesis	testable hypothesis	testable_hypothesis
http://data.loterre.fr/ark:/67375/p66-zfr36kvn-b.3	hypotheses	hypothesis	testable hypothesis	testable_hypothesis
http://data.loterre.fr/ark:/67375/p66-kf6vnw4h-5.2	power functions	power function	power function	power_function
http://data.loterre.fr/ark:/67375/p66-kf6vnw4h-5.3	power laws	power law	power function	power_function
http://data.loterre.fr/ark:/67375/p66-l4czrtg5-8.2	sat functions	sat function	sat function	sat_function
http://data.loterre.fr/ark:/67375/p66-l4czrtg5-8.3	speed-accuracy trade-off functions	speed-accuracy trade-off function	sat function	sat_function
http://data.loterre.fr/ark:/67375/p66-zx2qqs33-x.1	cumulative recall functions	cumulative recall function	cumulative recall function	cumulative_recall_function
http://data.loterre.fr/ark:/67375/p66-fk9616b8-3.2	hebb's rules	hebb's rule	hebb's rule	hebbs_rule
http://data.loterre.fr/ark:/67375/p66-fk9616b8-3.3	hebbian learnings	hebbian learning	hebb's rule	hebbs_rule
http://data.loterre.fr/ark:/67375/p66-fxm2s5m3-p.1	backpropagations	backpropagation	backpropagation	backpropagation
http://data.loterre.fr/ark:/67375/p66-k07mzl4h-5.2	gloves	glove	glove	glove
http://data.loterre.fr/ark:/67375/p66-k07mzl4h-5.3	global vectors for word representation	global vector for word representation	glove	glove
http://data.loterre.fr/ark:/67375/p66-k412cml4-3.2	latent semantic analyses	latent semantic analysis	latent semantic analysis	latent_semantic_analysis
http://data.loterre.fr/ark:/67375/p66-k412cml4-3.3	lsas	lsa	latent semantic analysis	latent_semantic_analysis
http://data.loterre.fr/ark:/67375/p66-k412cml4-3.4	latent semantic indexing	latent semantic indexing	latent semantic analysis	latent_semantic_analysis
http://data.loterre.fr/ark:/67375/p66-mgx3fnfd-5.1	word2vecs	word2vec	word2vec	word2vec
http://data.loterre.fr/ark:/67375/p66-mxrnpmnb-3.1	feature2vecs	feature2vec	feature2vec	feature2vec
http://data.loterre.fr/ark:/67375/p66-xcclzsq5-8.4	transformers	transformer	transformer	transformer
http://data.loterre.fr/ark:/67375/p66-xcclzsq5-8.5	self-attention models	self-attention model	transformer	transformer
http://data.loterre.fr/ark:/67375/p66-xcclzsq5-8.6	transformer networks	transformer network	transformer	transformer
http://data.loterre.fr/ark:/67375/p66-xcclzsq5-8.7	transformer neural networks	transformer neural network	transformer	transformer
http://data.loterre.fr/ark:/67375/p66-mmpd886d-4.4	computational models	computational model	computational model	computational_model
http://data.loterre.fr/ark:/67375/p66-mmpd886d-4.5	computational modelings	computational modeling	computational model	computational_model
http://data.loterre.fr/ark:/67375/p66-mmpd886d-4.6	computational modelling	computational modelling	computational model	computational_model
http://data.loterre.fr/ark:/67375/p66-mmpd886d-4.7	quantitative models	quantitative model	computational model	computational_model
http://data.loterre.fr/ark:/67375/p66-mmpd886d-4.8	simulation models	simulation model	computational model	computational_model
http://data.loterre.fr/ark:/67375/p66-c17ph0zp-s.1	transfers and retroaction surface	transfer and retroaction surface	transfer and retroaction surface	transfer_and_retroaction_surface
http://data.loterre.fr/ark:/67375/p66-cjpgfsv6-1.2	confidence-accuracy characteristic curves	confidence-accuracy characteristic curve	confidence-accuracy characteristic curve	confidence_accuracy_characteristic_curve
http://data.loterre.fr/ark:/67375/p66-cjpgfsv6-1.3	cac curves	cac curve	confidence-accuracy characteristic curve	confidence_accuracy_characteristic_curve
http://data.loterre.fr/ark:/67375/p66-dspsn23h-q.3	forgetting curves	forgetting curve	forgetting curve	forgetting_curve
http://data.loterre.fr/ark:/67375/p66-dspsn23h-q.4	retention curves	retention curve	forgetting curve	forgetting_curve
http://data.loterre.fr/ark:/67375/p66-dspsn23h-q.5	retention functions	retention function	forgetting curve	forgetting_curve
http://data.loterre.fr/ark:/67375/p66-g5dpsmmh-1.1	calibration curves	calibration curve	calibration curve	calibration_curve
http://data.loterre.fr/ark:/67375/p66-jckz7cc9-5.2	learning curves	learning curve	learning curve	learning_curve
http://data.loterre.fr/ark:/67375/p66-jckz7cc9-5.3	acquisition curves	acquisition curve	learning curve	learning_curve
http://data.loterre.fr/ark:/67375/p66-sjjk5r2d-t.1	serial position curves	serial position curve	serial position curve	serial_position_curve
http://data.loterre.fr/ark:/67375/p66-vqcr9nww-h.6	roc curves	roc curve	roc curve	roc_curve
http://data.loterre.fr/ark:/67375/p66-vqcr9nww-h.7	moc functions	moc function	roc curve	roc_curve
